File Name,LOC,Comment Percentage,Docstring Percentage,Blank Percentage,Number Of Functions,Average Function Length,Number of Loops,Average Loop Length,CycloComplexity,Max Depth,Execution Time,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125796191/project.py,122,25.40983606557377,7.377049180327869,21.311475409836063,9,8.11111111111111,1,2.0,8,4,1.235408067703247,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/exceptions.py,881,1.4755959137343928,43.1328036322361,25.53916004540295,25,10.2,1,11.0,46,5,1.2274911403656006,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153801235/final.py,305,0.6557377049180327,23.934426229508198,23.934426229508198,17,14.823529411764707,24,5.5,109,3,1.2168467044830322,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/deck.py,43,4.651162790697675,13.953488372093023,23.25581395348837,5,5.2,3,2.3333333333333335,12,2,1.2027690410614014,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126441150/final|2019_cleaner.py,136,13.970588235294118,0.0,44.11764705882353,0,0,7,3.857142857142857,26,0,1.234471082687378,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126441150/final|2018_cleaner.py,133,15.789473684210526,0.0,42.857142857142854,0,0,5,5.6,24,0,1.2152180671691895,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125269908/final|hw9_Topic_Modeling_Recommendation_System.py,222,8.108108108108109,0.0,32.432432432432435,6,8.333333333333334,7,4.0,18,2,1.497788906097412,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153716075/final.py,535,15.14018691588785,32.149532710280376,14.57943925233645,29,15.758620689655173,17,9.647058823529411,107,5,1.2217857837677002,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125321132/final|ds_generator.py,365,29.863013698630137,6.575342465753424,29.589041095890412,5,26.8,0,0,26,3,1.2426178455352783,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125651139/final|data_cleaning.py,92,0.0,0.0,34.78260869565217,6,2.0,0,0,2,1,1.2061100006103516,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153810771/Final.py,460,22.39130434782609,7.82608695652174,16.73913043478261,16,12.75,7,8.857142857142858,88,3,1.224909782409668,CS5,s2022,2022
