File Name,LOC,Comment Percentage,Docstring Percentage,Empty Percentage,Number Of Functions,Number of Loops,CycloComplexity,Average Function Length,Max Depth,Execution Time,Weeks Covered,Class,Semester,Year
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/Treys/treys/perf.py,60,3.333,0.0,23.333333333333332,1,10,60.0,4,1,1.246,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695030/final|Final_FINAL_Project.py,327,11.315,8.256880733944955,29.96941896024465,2,40,163.5,6,2,1.275,5,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/card.py,46,13.043,0.0,23.91304347826087,9,9,5.111111111111111,0,1,1.285,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/parser.py,529,14.745,15.122873345935728,16.6351606805293,21,117,25.19047619047619,8,5,1.297,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125223498/final|final_project.py,442,5.882,8.144796380090497,35.294117647058826,10,102,44.2,25,3,1.272,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125651139/final|hw9_project_progress.py,137,19.708,0.0,30.656934306569344,4,8,34.25,2,1,1.289,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/_winconsole.py,279,5.018,0.0,18.99641577060932,20,32,13.95,1,4,1.279,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/datastructures.py,3034,1.582,37.17864205669083,20.468029004614372,310,549,9.787096774193548,-1,6,1.315,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153696931/final.py,493,27.181,9.533468559837727,7.707910750507099,11,122,44.81818181818182,21,5,1.313,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153391042/final.py,390,1.282,12.307692307692308,10.0,20,276,19.5,37,3,1.35,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125671324/final|preprocess.py,136,1.471,4.411764705882353,38.97058823529411,4,18,34.0,6,2,1.21,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125582176/final|hw9_final_project.py,176,3.977,0.0,38.06818181818182,2,12,88.0,4,1,1.334,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153674021/final.py,786,4.198,33.587786259541986,10.178117048346056,43,164,18.27906976744186,-1,4,1.283,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125796191/lstm.py,91,7.692,0.0,24.175824175824175,1,10,91.0,3,1,1.383,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/runtime.py,1053,6.648,24.406457739791072,19.468186134852804,71,131,14.830985915492958,4,4,1.309,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/testing.py,479,5.01,21.29436325678497,16.910229645093946,29,57,16.517241379310345,2,3,1.322,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126551698/final|hw9_project_progress.py,172,8.14,0.0,26.16279069767442,8,42,21.5,4,2,1.276,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/utils.py,755,5.166,38.145695364238414,21.986754966887418,50,104,15.1,8,3,1.3,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/colorama/__init__.py,6,16.667,0.0,16.666666666666664,0,2,0.0,0,0,1.303,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/formparser.py,455,1.758,20.0,16.7032967032967,18,59,25.27777777777778,4,3,1.247,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153717985/porter.py,375,4.267,34.93333333333333,10.933333333333334,17,240,22.058823529411764,5,2,1.269,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153752112/final.py,398,7.538,20.100502512562816,15.07537688442211,17,163,23.41176470588235,-1,3,1.269,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/card.py,46,13.043,0.0,23.91304347826087,9,9,5.111111111111111,0,1,1.296,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153171129/final.py,369,15.718,18.157181571815716,17.88617886178862,15,50,24.6,-1,3,1.29,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125321132/train_vae_mejia.py,360,6.389,0.0,25.833333333333336,2,38,180.0,2,1,2.101,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126545172/final|final.py,100,7.0,0.0,28.000000000000004,4,8,25.0,3,2,1.441,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/Treys/deck.py,43,4.651,13.953488372093023,23.25581395348837,5,12,8.6,3,2,1.258,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125651139/final|data_cleaning.py,92,0.0,0.0,34.78260869565217,6,2,15.333333333333334,0,1,1.309,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/middleware/__init__.py,22,0.0,104.54545454545456,18.181818181818183,0,2,0.0,0,0,1.263,1,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125796191/example-app.py,1,0.0,0.0,0.0,0,2,0.0,0,0,1.246,1,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153614896/onefishtwofishfinal.py,276,13.043,8.695652173913043,26.08695652173913,7,82,39.42857142857143,7,2,1.293,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126449226/final|predicting_profitability.py,585,46.496,2.3931623931623935,26.83760683760684,3,22,195.0,7,1,1.276,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153111951/final.py,351,29.63,7.6923076923076925,12.535612535612536,7,55,50.142857142857146,6,2,1.288,6,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/sansio/utils.py,142,0.0,30.985915492957744,24.647887323943664,4,39,35.5,1,4,1.258,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/wrappers.py,171,12.281,38.59649122807017,25.146198830409354,7,21,24.428571428571427,0,1,1.322,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126441150/final|2017_cleaner_and_experimentation.py,180,19.444,0.0,47.22222222222222,0,20,0.0,5,0,1.277,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/helpers.py,790,6.709,49.87341772151899,19.240506329113924,21,67,37.61904761904762,-1,2,1.312,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/lexer.py,866,11.201,13.51039260969977,13.856812933025402,33,136,26.24242424242424,-1,3,1.281,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/Treys/evaluator.py,181,4.42,31.491712707182316,17.12707182320442,9,47,20.11111111111111,5,2,1.372,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125526066/final|cycleGAN.py,577,10.572,2.079722703639515,19.410745233968804,19,28,30.36842105263158,10,2,1.291,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126440917/fileWalker.py,237,22.785,5.485232067510549,14.767932489451477,7,35,33.857142857142854,-1,4,1.304,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125770196/FlaskAppStarter/app/routes.py,43,11.628,0.0,16.27906976744186,2,4,21.5,-1,1,1.247,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/testing.py,283,5.654,27.56183745583039,16.25441696113074,11,43,25.727272727272727,1,2,1.288,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153689751/final.py,352,27.273,4.829545454545454,30.681818181818183,5,64,70.4,2,2,1.276,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153142000/main.py,391,31.714,7.161125319693094,18.925831202046037,12,57,32.583333333333336,1,2,1.284,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch11/defs.py,97,4.124,0.0,64.94845360824742,0,2,0.0,0,0,1.294,2,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126440917/controls.py,238,16.387,0.0,10.504201680672267,0,114,0.0,-1,0,1.332,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/python_projects-main/1_snake_game/5_snake_eats_apple_and_score.py,140,2.143,0.0,25.0,16,42,8.75,4,3,1.256,7,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126497432/final|hw9project_progress.py,1273,8.405,5.813040062843677,19.16732128829537,29,303,43.89655172413793,-1,3,1.254,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/methods.py,144,9.028,0.0,13.88888888888889,13,64,11.076923076923077,12,4,1.277,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/visitor.py,92,0.0,41.30434782608695,19.565217391304348,6,26,15.333333333333334,3,2,1.269,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/python_projects-main/1_snake_game/6_game_over_restart_logic.py,174,2.874,0.0,23.563218390804597,18,52,9.666666666666666,5,3,1.291,7,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125770196/FlaskAppStarter/app/create_objects.py,82,8.537,8.536585365853659,24.390243902439025,0,10,0.0,3,0,1.283,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124812305/data.py,89,0.0,0.0,5.617977528089887,0,2,0.0,0,0,1.281,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126441150/final|final_modeling.py,471,40.552,0.4246284501061571,28.662420382165603,1,26,471.0,-1,1,1.267,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/flask/app.py,2095,12.506,44.5346062052506,17.42243436754177,68,237,30.808823529411764,22,6,1.259,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch2/main.py,97,11.34,14.432989690721648,51.546391752577314,3,12,32.333333333333336,2,3,1.258,5,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125611388/final|cs181yProject_final_pretty.py,341,9.091,0.8797653958944283,37.82991202346041,9,65,37.888888888888886,13,4,1.258,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/bccache.py,364,3.022,38.46153846153847,19.505494505494507,25,38,14.56,-1,4,1.273,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153655508/final.py,440,22.727,4.090909090909091,20.0,9,50,48.888888888888886,1,2,1.245,4,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129681120/final|monthregesor.py,332,17.47,3.91566265060241,31.626506024096383,0,66,0.0,13,0,1.308,5,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125672029/Treys/card.py,214,8.879,37.38317757009346,19.626168224299064,13,19,16.46153846153846,5,3,1.319,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125802890/app/pythonfunctions.py,46,2.174,4.3478260869565215,30.434782608695656,2,6,23.0,1,1,1.317,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/utils.py,580,6.207,34.82758620689655,20.86206896551724,31,101,18.70967741935484,3,3,1.267,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_123813320/final|BERTratingclassifier.py,534,11.423,1.1235955056179776,36.32958801498128,6,28,89.0,4,2,1.272,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_124745723/final|hw9_project_progress.py,294,15.986,1.3605442176870748,35.374149659863946,8,12,36.75,-1,1,1.291,7,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/werkzeug/__init__.py,6,0.0,0.0,16.666666666666664,0,2,0.0,0,0,1.26,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_122932944/final|finalproject_notebook2_style_transfer_II.py,232,4.31,1.7241379310344829,31.03448275862069,11,18,21.09090909090909,4,3,1.294,8,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153305082/FinalProject1.py,648,28.704,12.191358024691358,12.808641975308642,25,168,25.92,-1,3,1.29,7,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/termui.py,787,2.541,49.68233799237611,17.280813214739517,18,105,43.72222222222222,-1,2,1.266,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/_compat.py,626,6.869,4.792332268370607,20.12779552715655,50,106,12.52,2,8,1.29,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch10/nnet.py,82,13.415,0.0,75.60975609756098,3,2,27.333333333333332,0,2,1.302,3,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129695073/finalProject/Sources/flappy_learning_pygame-master/Ch5/defs.py,88,0.0,0.0,71.5909090909091,0,2,0.0,0,0,1.336,2,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126440917/modelMaker.py,593,17.875,0.0,23.102866779089375,21,44,28.238095238095237,8,2,1.254,6,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/debug.py,191,13.613,14.659685863874344,17.801047120418847,3,39,63.666666666666664,4,3,1.254,5,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125152436/deck.py,43,4.651,0.0,18.6046511627907,6,4,7.166666666666667,0,2,1.311,4,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/jinja2/__init__.py,37,0.0,13.513513513513514,2.702702702702702,0,2,0.0,0,0,1.264,2,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153093738/final.py,336,2.083,24.702380952380953,19.940476190476193,19,102,17.68421052631579,22,2,1.266,8,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_126549274/final|nrclex.py,25,8.0,0.0,60.0,0,4,0.0,1,0,1.506,3,CS35,sp2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS5-Data/assignments prellm/submissions_cs5_s2022/submission_153034443/final.py,219,19.178,3.65296803652968,21.461187214611872,4,61,54.75,1,1,1.32,3,CS5,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_s2022/submission_129657558/final|hw9_project_progress.py,709,8.181,7.475317348377997,21.015514809590975,6,150,118.16666666666669,-1,2,1.345,6,CS35,s2022,2022
/Users/summer-2024/Desktop/code metrics 25/All-Data/CS35-Data/assignments prellm/submissions_cs35_sp2022/submission_125094981/lib/click/core.py,2995,6.511,30.45075125208681,18.330550918196995,142,574,21.091549295774648,25,5,1.278,7,CS35,sp2022,2022
